"date","city","max_gust","average_daily_temp","average_daily_rain","weekday","period_of_year"
2021-01-19,London,"49 km/h",10.25,1.475,"1","3"
2021-01-20,London,"55 km/h",8.75,2.0625,"1","3"
2021-01-21,London,"46 km/h",6.875,0.7999999999999999,"1","3"
2021-01-22,London,"7 km/h",5.125,0.0,"1","3"
2021-01-23,London,"9 km/h",2.875,0.0125,"0","3"
2021-01-24,London,"9 km/h",1.125,0.7375,"0","3"
2021-01-25,London,"26 km/h",3.0,0.0,"1","3"
2021-01-26,London,"25 km/h",2.0,0.2625,"1","3"
2021-01-27,London,"7 km/h",7.375,0.025,"1","3"
2021-01-28,London,"34 km/h",10.25,1.3,"1","3"
2021-01-29,London,"7 km/h",9.25,1.1624999999999999,"1","3"
2021-01-30,London,"8 km/h",4.5,2.975,"0","3"
2021-01-31,London,"33 km/h",3.125,0.0125,"0","3"
2021-02-01,London,"9 km/h",4.625,0.05,"1","3"
2021-02-02,London,"39 km/h",8.875,1.15,"1","3"
2021-02-03,London,"33 km/h",7.75,3.0875000000000004,"1","3"
2021-02-04,London,"19 km/h",7.25,1.0374999999999999,"1","3"
2021-02-05,London,"8 km/h",7.75,0.0,"1","3"
2021-02-06,London,"35 km/h",5.75,0.9624999999999999,"0","3"
2021-02-07,London,"35 km/h",0.625,1.3375000000000001,"0","3"
2021-02-08,London,"36 km/h",-1.75,0.225,"1","3"
2021-02-09,London,"31 km/h",-1.0,0.45000000000000007,"1","3"
2021-02-10,London,"30 km/h",-1.0,0.025,"1","3"
2021-02-11,London,"9 km/h",-1.5,0.0,"1","3"
2021-02-12,London,"33 km/h",-1.25,0.0,"1","3"
2021-02-13,London,"35 km/h",-3.0,0.0,"0","3"
2021-02-14,London,"35 km/h",-0.375,0.0625,"0","3"
2021-02-15,London,"31 km/h",8.25,0.1625,"1","3"
2021-02-16,London,"35 km/h",8.625,0.25,"1","3"
2021-02-17,London,"40 km/h",7.875,0.45,"1","3"
2021-02-18,London,"42 km/h",8.375,0.15,"1","3"
2021-02-19,London,"36 km/h",6.125,0.025,"1","3"
2021-02-20,London,"42 km/h",12.0,0.0625,"0","3"
2021-02-21,London,"25 km/h",11.875,0.07500000000000001,"0","3"
2021-02-22,London,"8 km/h",11.125,0.0125,"1","3"
2021-02-23,London,"36 km/h",9.875,0.0,"1","3"
2021-02-24,London,"40 km/h",12.5,0.0,"1","3"
2021-02-25,London,"22 km/h",10.5,0.0125,"1","3"
2021-02-26,London,"8 km/h",10.375,0.0,"1","3"
2021-02-27,London,"8 km/h",10.875,0.0,"0","3"
2021-02-28,London,"9 km/h",9.5,0.0,"0","3"
2021-03-01,London,"19 km/h",8.625,0.0,"1","3"
2021-03-02,London,"9 km/h",9.25,0.0,"1","3"
2021-03-03,London,"8 km/h",9.375,0.55,"1","3"
2021-03-04,London,"8 km/h",6.0,0.025,"1","3"
2021-03-05,London,"24 km/h",4.5,0.0,"1","3"
2021-03-06,London,"9 km/h",5.125,0.0,"0","3"
2021-03-07,London,"8 km/h",7.75,0.0,"0","3"
2021-03-08,London,"8 km/h",6.375,0.0,"1","3"
2021-03-09,London,"24 km/h",7.0,0.0,"1","3"
2021-03-10,London,"43 km/h",5.75,0.9,"1","3"
2021-03-11,London,"54 km/h",9.125,0.18750000000000003,"1","3"
2021-03-12,London,"38 km/h",7.0,0.0875,"1","3"
2021-03-13,London,"49 km/h",7.375,0.75,"0","3"
2021-03-14,London,"39 km/h",7.5,0.0625,"0","3"
2021-03-15,London,"35 km/h",9.125,0.28750000000000003,"1","3"
2021-03-16,London,"8 km/h",8.5,0.325,"1","3"
2021-03-17,London,"6 km/h",7.5,0.0,"1","3"
2021-03-18,London,"37 km/h",6.25,0.2,"1","3"
2021-03-19,London,"29 km/h",8.25,0.48750000000000004,"1","3"
2021-03-20,London,"8 km/h",8.375,0.0125,"0","3"
2021-03-21,London,"7 km/h",9.25,0.0125,"0","0"
2021-03-22,London,"9 km/h",10.5,0.0,"1","0"
2021-03-23,London,"9 km/h",9.375,0.0,"1","0"
2021-03-24,London,"19 km/h",9.875,0.125,"1","0"
2021-03-25,London,"9 km/h",9.25,0.0875,"1","0"
2021-03-26,London,"45 km/h",8.5,0.4875,"1","0"
2021-03-27,London,"39 km/h",8.125,0.025,"0","0"
2021-03-28,London,"42 km/h",10.375,0.0125,"0","0"
2021-03-29,London,"8 km/h",13.375,0.0,"1","0"
2021-03-30,London,"9 km/h",15.875,0.0,"1","0"
2021-03-31,London,"9 km/h",16.375,0.0,"1","0"
2021-04-01,London,"4 km/h",12.125,0.0,"1","0"
2021-04-02,London,"24 km/h",8.125,0.0,"1","0"
2021-04-03,London,"9 km/h",8.875,0.0,"0","0"
2021-04-04,London,"8 km/h",11.0,0.0,"0","0"
2021-04-05,London,"33 km/h",5.5,0.025,"1","0"
2021-04-06,London,"24 km/h",3.125,0.0,"1","0"
2021-04-07,London,"8 km/h",5.25,0.0,"1","0"
2021-04-08,London,"28 km/h",6.375,0.0,"1","0"
2021-04-09,London,"9 km/h",8.0,0.025,"1","0"
2021-04-10,London,"21 km/h",5.125,0.5125,"0","0"
2021-04-11,London,"31 km/h",4.75,0.275,"0","0"
2021-04-12,London,"19 km/h",5.875,0.08750000000000001,"1","0"
2021-04-13,London,"6 km/h",7.125,0.025,"1","0"
2021-04-14,London,"9 km/h",9.0,0.0,"1","0"
2021-04-15,London,"9 km/h",6.875,0.0625,"1","0"
2021-04-16,London,"17 km/h",7.875,0.0,"1","0"
2021-04-17,London,"9 km/h",10.5,0.0,"0","0"
2021-04-18,London,"8 km/h",9.625,0.0,"0","0"
2021-04-19,London,"8 km/h",10.0,0.0375,"1","0"
2021-04-20,London,"9 km/h",11.5,0.05,"1","0"
2021-04-21,London,"9 km/h",10.5,0.05,"1","0"
2021-04-22,London,"17 km/h",9.25,0.0,"1","0"
2021-04-23,London,"8 km/h",11.0,0.0,"1","0"
2021-04-24,London,"26 km/h",8.875,0.0,"0","0"
2021-04-25,London,"22 km/h",8.5,0.0,"0","0"
2021-04-26,London,"19 km/h",8.375,0.0,"1","0"
2021-04-27,London,"6 km/h",10.125,0.025,"1","0"
2021-04-28,London,"22 km/h",8.125,0.2,"1","0"
2021-04-29,London,"22 km/h",8.0,0.025,"1","0"
2021-04-30,London,"9 km/h",8.375,0.025,"1","0"
2020-01-01,Luxembourg,"9 km/h",1.25,0.0,"1","3"
2020-01-02,Luxembourg,"25 km/h",-0.125,0.0125,"1","3"
2020-01-03,Luxembourg,"39 km/h",4.625,0.3875,"1","3"
2020-01-04,Luxembourg,"27 km/h",3.0,0.0375,"0","3"
2020-01-05,Luxembourg,"6 km/h",3.125,0.0,"0","3"
2020-01-06,Luxembourg,"8 km/h",1.75,0.0,"1","3"
2020-01-07,Luxembourg,"24 km/h",2.375,0.0125,"1","3"
2020-01-08,Luxembourg,"24 km/h",4.375,0.07500000000000001,"1","3"
2020-01-09,Luxembourg,"35 km/h",7.625,1.5375,"1","3"
2020-01-10,Luxembourg,"39 km/h",6.75,1.3249999999999997,"1","3"
2020-01-11,Luxembourg,"8 km/h",2.625,0.0,"0","3"
2020-01-12,Luxembourg,"32 km/h",2.125,0.0125,"0","3"
2020-01-13,Luxembourg,"31 km/h",4.875,0.0125,"1","3"
2020-01-14,Luxembourg,"43 km/h",5.375,0.44999999999999996,"1","3"
2020-01-15,Luxembourg,"41 km/h",7.625,0.45,"1","3"
2020-01-16,Luxembourg,"8 km/h",7.125,0.0875,"1","3"
2020-01-17,Luxembourg,"37 km/h",5.875,0.8,"1","3"
2020-01-18,Luxembourg,"32 km/h",2.5,0.0625,"0","3"
2020-01-19,Luxembourg,"9 km/h",1.875,0.05,"0","3"
2020-01-20,Luxembourg,"23 km/h",1.125,0.0,"1","3"
2020-01-21,Luxembourg,"8 km/h",1.375,0.0,"1","3"
2020-01-22,Luxembourg,"9 km/h",1.625,0.0,"1","3"
2020-01-23,Luxembourg,"9 km/h",0.75,0.0,"1","3"
2020-01-24,Luxembourg,"9 km/h",1.0,0.0,"1","3"
2020-01-25,Luxembourg,"7 km/h",1.75,0.0,"0","3"
2020-01-26,Luxembourg,"9 km/h",2.125,0.0,"0","3"
2020-01-27,Luxembourg,"44 km/h",3.5,2.35,"1","3"
2020-01-28,Luxembourg,"53 km/h",4.0,2.3625,"1","3"
2020-01-29,Luxembourg,"40 km/h",2.5,0.1125,"1","3"
2020-01-30,Luxembourg,"41 km/h",3.375,0.41250000000000003,"1","3"
2020-01-31,Luxembourg,"44 km/h",9.75,0.375,"1","3"
2020-02-01,Luxembourg,"48 km/h",9.75,1.4000000000000001,"0","3"
2020-02-02,Luxembourg,"51 km/h",8.75,1.175,"0","3"
2020-02-03,Luxembourg,"40 km/h",8.75,2.2874999999999996,"1","3"
2020-02-04,Luxembourg,"39 km/h",3.5,3.9000000000000004,"1","3"
2020-02-05,Luxembourg,"9 km/h",4.5,0.38749999999999996,"1","3"
